	compressor_time	entropy_time	entropy	compress
2111	133142	6602	72187	3.34094616639478
2112	28454	6753	43430	4.235780765253361
2113	6953	4909	131072	14.840579710144928
2114	41678	5430	131072	14.840579710144928
2115	8025	4549	131072	14.840579710144928
2116	6102	4719	131072	14.840579710144928
2117	5320	4769	131072	14.840579710144928
2118	5050	4679	131072	14.840579710144928
2119	5761	5030	131072	14.840579710144928
2120	134625	4318	132344	2.6139119336311425
2121	127101	4709	132792	2.5664160401002505
2122	25067	5130	131072	14.840579710144928
2123	66726	4278	132784	2.5696361355081554
2124	37841	5150	131072	14.840579710144928
2125	78830	5119	131072	14.840579710144928
2126	64011	7554	23129	7.846743295019157
2127	65434	5280	131072	14.840579710144928
2128	34636	5480	131072	14.840579710144928
2129	77396	4268	131488	2.6072565245066834
2130	81544	4259	132560	2.598984771573604
2131	25819	5230	131072	14.840579710144928
2132	29225	5219	131072	14.840579710144928
2133	41459	5811	131072	14.840579710144928
2134	37000	5500	131072	14.840579710144928
2135	35557	5520	131072	14.840579710144928
2136	6582	5030	131072	14.840579710144928
2137	37581	5931	131072	14.840579710144928
2138	12494	5841	131072	14.840579710144928
2139	15760	6322	131072	14.840579710144928
2140	40927	5390	131072	14.840579710144928
2141	117332	6462	132136	2.6290115532734273
2142	17603	6091	131072	14.840579710144928
2143	78118	4779	132280	2.6222791293213827
2144	17013	5490	131072	14.840579710144928
2145	64191	4669	132128	2.5842271293375396
2146	12613	5511	131072	14.840579710144928
2147	8617	5009	131072	14.840579710144928
2148	36058	5100	131072	14.840579710144928
2149	30568	5330	131072	14.840579710144928
2150	15319	5531	131072	14.840579710144928
2151	168960	4749	132016	2.5664160401002505
2152	18716	4989	131072	14.840579710144928
2153	161355	4028	132568	2.5036674816625917
2154	25347	5109	131072	14.840579710144928
2155	14598	6302	131072	14.840579710144928
2156	6172	5099	131072	14.840579710144928
2157	10981	5160	131072	14.840579710144928
2158	14447	4839	131072	14.840579710144928
2159	5260	4719	131072	14.840579710144928
2160	23394	4909	131072	14.840579710144928
2161	14197	5370	131072	14.840579710144928
2162	23043	6002	131072	14.840579710144928
2163	9227	5691	131072	14.840579710144928
2164	13165	5500	131072	14.840579710144928
2165	23725	5320	131072	14.840579710144928
2166	37531	4378	132328	2.6122448979591835
2167	7965	5601	131072	14.840579710144928
2168	9989	5130	131072	14.840579710144928
2169	6212	4729	131072	14.840579710144928
2170	6352	5621	131072	14.840579710144928
2171	5671	4930	131072	14.840579710144928
2172	10740	4990	131072	14.840579710144928
2173	5751	4779	131072	14.840579710144928
2174	5470	4930	131072	14.840579710144928
2175	5120	4839	131072	14.840579710144928
2176	5240	4799	131072	14.840579710144928
2177	11541	5530	131072	14.840579710144928
2178	10770	5761	131072	14.840579710144928
2179	5110	4739	131072	14.840579710144928
2180	5019	4809	131072	14.840579710144928
2181	11071	5270	131072	14.840579710144928
2182	4859	4719	131072	14.840579710144928
2183	54804	4388	132584	2.6055979643765905
2184	28143	4399	132448	2.579345088161209
2185	5991	4859	131072	14.840579710144928
2186	7394	5190	131072	14.840579710144928
2187	14848	4990	131072	14.840579710144928
2188	13435	5070	131072	14.840579710144928
2189	13455	4839	131072	14.840579710144928
2190	36790	4038	132624	2.585858585858586
2191	18826	5831	131072	14.840579710144928
2192	18164	5179	131072	14.840579710144928
2193	31209	5551	131072	14.840579710144928
2194	67077	4349	132056	2.6055979643765905
2195	27983	5460	131072	14.840579710144928
2196	90441	5971	131784	2.64770523594053
2197	21862	5069	131072	14.840579710144928
2198	16542	5520	131072	14.840579710144928
2199	15028	5621	131072	14.840579710144928
2200	4719	5280	131072	14.840579710144928
2201	34686	5901	131072	14.840579710144928
2202	25007	5280	131072	14.840579710144928
2203	28143	5260	131072	14.840579710144928
2204	13736	6022	131072	14.840579710144928
2205	24927	5851	131072	14.840579710144928
2206	20519	5159	131072	14.840579710144928
2207	20178	5561	131072	14.840579710144928
2208	10179	4940	131072	14.840579710144928
2209	34245	5821	131072	14.840579710144928
2210	36689	5821	131072	14.840579710144928
2211	25067	5340	131072	14.840579710144928
2212	28114	5490	131072	14.840579710144928
2213	10250	5941	131072	14.840579710144928
2214	43222	5380	131072	14.840579710144928
2215	28193	5360	131072	14.840579710144928
2216	21591	5219	131072	14.840579710144928
2217	11732	5110	131072	14.840579710144928
2218	5491	4929	131072	14.840579710144928
2219	4939	4990	131072	14.840579710144928
2220	5150	5040	131072	14.840579710144928
2221	65183	5611	131072	14.840579710144928
2222	11181	5340	131072	14.840579710144928
2223	18745	4940	131072	14.840579710144928
2224	15048	5430	131072	14.840579710144928
2225	5731	4658	131072	14.840579710144928
2226	21260	5360	131072	14.840579710144928
2227	12133	4980	131072	14.840579710144928
2228	28995	5330	131072	14.840579710144928
2229	69492	4218	132384	2.5648090169067
2230	25047	5320	131072	14.840579710144928
2231	6773	4719	131072	14.840579710144928
2232	46478	5039	131072	14.840579710144928
2233	24286	5270	131072	14.840579710144928
2234	30437	5501	131072	14.840579710144928
2235	23094	5019	131072	14.840579710144928
2236	11582	5631	131072	14.840579710144928
2237	26319	5331	131072	14.840579710144928
2238	26861	5210	131072	14.840579710144928
2239	80362	4469	132232	2.644286636539703
2240	28013	5129	131072	14.840579710144928
2241	35407	4719	131680	2.5761006289308175
2242	39094	5009	131072	14.840579710144928
2243	31429	5481	131072	14.840579710144928
2244	49965	4077	132192	2.6072565245066834
2245	21581	5270	131072	14.840579710144928
2246	6612	5080	131072	14.840579710144928
2247	26330	5250	131072	14.840579710144928
2248	32311	4990	132008	2.5584009993753902
2249	26771	5080	131072	14.840579710144928
2250	12653	5189	131072	14.840579710144928
2251	10410	4869	131072	14.840579710144928
2252	11872	5531	131072	14.840579710144928
2253	27653	5410	131072	14.840579710144928
2254	13535	4940	131072	14.840579710144928
2255	22743	5069	131072	14.840579710144928
2256	84049	5090	131072	14.840579710144928
2257	25167	5400	131072	14.840579710144928
2258	7063	5170	131072	14.840579710144928
2259	4810	4729	131072	14.840579710144928
2260	74992	4278	132040	2.6545690213869086
2261	117662	4900	132200	2.6105799872530273
2262	34696	5530	131072	14.840579710144928
2263	62588	4339	132328	2.585858585858586
2264	21811	4990	131072	14.840579710144928
2265	14397	4789	131072	14.840579710144928
2266	32391	5060	131072	14.840579710144928
2267	16672	7504	4445	132.1290322580645
2268	11722	7454	4383	170.66666666666666
2269	9708	7434	4414	151.7037037037037
2270	21430	7625	4414	151.7037037037037
2271	15219	7494	4383	170.66666666666666
2272	9428	7885	4383	170.66666666666666
2273	9989	8547	4414	151.7037037037037
2274	12203	7474	4383	170.66666666666666
2275	10970	7244	4414	151.7037037037037
2276	10500	7404	4383	170.66666666666666
2277	52970	7625	4383	170.66666666666666
2278	23514	7555	4383	170.66666666666666
2279	13656	7384	4383	170.66666666666666
2280	7875	7304	4383	170.66666666666666
2281	13306	7474	4406	132.1290322580645
2282	20388	7444	4383	170.66666666666666
2283	8967	8275	4383	170.66666666666666
2284	3186	7254	4383	170.66666666666666
2285	31179	7814	4383	170.66666666666666
2286	12844	7854	4383	170.66666666666666
2287	12404	7364	4383	170.66666666666666
2288	29456	8025	4383	170.66666666666666
2289	4168	7865	4383	170.66666666666666
2290	13145	7825	4460	102.4
2291	5491	7464	4383	170.66666666666666
2292	7565	7434	4414	146.28571428571428
2293	8316	7434	4414	151.7037037037037
2294	20839	7985	4414	151.7037037037037
2295	5380	7945	4445	132.1290322580645
2296	10850	7474	4414	151.7037037037037
2297	4468	7414	4383	170.66666666666666
2298	10350	7404	4414	151.7037037037037
2299	17483	7554	4499	95.25581395348837
2300	11091	7484	4383	170.66666666666666
2301	10670	7544	4383	170.66666666666666
2302	7524	7524	4414	151.7037037037037
2303	12544	7575	4383	170.66666666666666
2304	6863	7684	4383	170.66666666666666
2305	9168	7594	4383	170.66666666666666
2306	3997	7324	4383	170.66666666666666
2307	9318	7634	4383	170.66666666666666
2308	8677	7534	4414	151.7037037037037
2309	5620	7555	4383	170.66666666666666
2310	3758	7414	4414	151.7037037037037
2311	4940	7344	4406	141.24137931034483
2312	3417	7895	4383	170.66666666666666
2313	3587	7484	4437	113.77777777777777
2314	2896	7434	4414	151.7037037037037
2315	3366	7484	4383	170.66666666666666
2316	6142	7514	4406	128.0
2317	4870	7874	4406	141.24137931034483
2318	4208	7414	4383	170.66666666666666
2319	4709	7544	4383	170.66666666666666
2320	6212	7394	4383	170.66666666666666
2321	9698	7735	4414	151.7037037037037
2322	8666	7695	4383	170.66666666666666
2323	4319	7985	4383	170.66666666666666
2324	11702	8096	4383	170.66666666666666
2325	21240	7675	4414	146.28571428571428
2326	14528	7323	4383	170.66666666666666
2327	20609	9188	4406	132.1290322580645
2328	35177	7303	4437	120.47058823529412
2329	11922	8507	4414	151.7037037037037
2330	6112	7354	4383	170.66666666666666
2331	15168	7404	4383	170.66666666666666
2332	9568	7584	4383	170.66666666666666
2333	15098	8326	4383	170.66666666666666
2334	8396	7444	4414	151.7037037037037
2335	54863	7354	4383	170.66666666666666
2336	4919	7895	4414	151.7037037037037
2337	27542	7645	4383	170.66666666666666
2338	46648	7775	8960	19.883495145631066
2339	90111	7253	52560	3.4623837700760776
2340	48923	8266	8960	19.883495145631066
2341	4799	7404	4800	87.14893617021276
2342	34335	7554	15135	11.130434782608695
2343	32181	7184	19731	17.066666666666666
2344	63891	8095	45916	3.7067873303167422
2345	82697	6883	52568	3.4594594594594597
2346	117162	6021	64569	3.8972407231208375
2347	44975	6232	131072	14.840579710144928
2348	35397	5060	131072	14.840579710144928
2349	31981	5761	131072	14.840579710144928
2350	30458	5190	131072	14.840579710144928
2351	5641	4829	131072	14.840579710144928
2352	6643	4939	131072	14.840579710144928
2353	13195	5401	131072	14.840579710144928
2354	9378	5150	131072	14.840579710144928
2355	5200	5089	131072	14.840579710144928
2356	10811	5420	131072	14.840579710144928
2357	5821	4880	131072	14.840579710144928
2358	5400	10109	131072	14.840579710144928
2359	16691	10991	131072	14.840579710144928
2360	5550	4739	131072	14.840579710144928
2361	6332	4799	131072	14.840579710144928
2362	8736	4869	131072	14.840579710144928
2363	9859	5069	131072	14.840579710144928
2364	5430	4780	131072	14.840579710144928
2365	8547	6232	131072	14.840579710144928
2366	5451	5600	131072	14.840579710144928
2367	10190	4999	131072	14.840579710144928
2368	5190	4829	131072	14.840579710144928
2369	9257	4900	131072	14.840579710144928
2370	10670	5360	131072	14.840579710144928
2371	44855	5270	131072	14.840579710144928
2372	27853	4980	131072	14.840579710144928
2373	44485	5220	131072	14.840579710144928
2374	35417	5280	131072	14.840579710144928
2375	5871	4689	131072	14.840579710144928
2376	20609	4970	131072	14.840579710144928
2377	6462	5089	131072	14.840579710144928
2378	5089	5521	131072	14.840579710144928
2379	6322	5501	131072	14.840579710144928
2380	5190	4779	131072	14.840579710144928
2381	34755	5330	131072	14.840579710144928
2382	27101	4810	131072	14.840579710144928
2383	41468	5240	131072	14.840579710144928
2384	59121	7535	4383	170.66666666666666
2385	42140	7865	4383	170.66666666666666
2386	36929	8567	4437	124.12121212121212
2387	45266	5610	131072	14.840579710144928
2388	27702	4990	131072	14.840579710144928
2389	88227	4829	132184	2.644286636539703
2390	132791	5461	132280	2.640876853642811
2391	88247	5932	132656	2.620601407549584
2392	122101	4759	132016	2.6357786357786357
2393	29586	7825	4383	170.66666666666666
2394	87866	4729	132904	2.56
2395	30828	4408	132000	2.6357786357786357
2396	27341	4469	131992	2.585858585858586
2397	27582	4769	132256	2.5696361355081554
2398	27292	3887	132248	2.5696361355081554
2399	30428	4408	132360	2.5842271293375396
2400	30658	5089	132136	2.5504358655043586
2401	99278	4548	132240	2.577721837633732
2402	74551	4198	132616	2.6172523961661343
2403	89229	4438	131968	2.5098039215686274
2404	102684	5340	131872	2.5036674816625917
2405	33193	4408	132488	2.5362229102167184
2406	72958	4217	132392	2.598984771573604
2407	32311	4148	132192	2.603941513032422
2408	111140	4048	132552	2.6072565245066834
2409	73740	4478	132160	2.6105799872530273
2410	33012	4068	132280	2.6139119336311425
2411	87857	4288	132360	2.571249215317012
2412	56316	4198	131752	2.579345088161209
2413	77777	3978	132208	2.5409429280397022
2414	30438	3847	132296	2.590765338393422
2415	31569	3907	132392	2.579345088161209
2416	75122	4018	132960	2.6718851924331375
2417	36159	4238	132088	2.571249215317012
2418	77216	4308	132440	2.5761006289308175
2419	96001	5391	81621	2.5956907477820024
2420	38704	4558	92829	2.3246311010215663
2421	26389	5240	65942	4.371398078975454
2422	70313	4749	77125	2.790190735694823
2423	45987	5080	84258	1.8840846366145354
2424	41328	4769	73832	2.637475853187379
2425	36289	4469	82703	2.3648960739030023
2426	22924	7143	36368	5.97956204379562
2427	43031	4589	87839	2.113519091847265
2428	110549	4889	84257	2.0388252862120457
2429	34315	4659	61972	3.2150706436420724
2430	37230	6813	132072	2.5536159600997506
2431	47520	4278	131744	2.623959000640615
2432	94629	4919	132432	2.5973367152821814
2433	107483	4218	132304	2.608917197452229
2434	115699	5070	132296	2.5330859616573904
2435	32952	4508	131800	2.587492103600758
2436	27832	3928	132088	2.579345088161209
2437	58821	3898	132192	2.525277435265105
2438	27532	3987	132232	2.5584009993753902
2439	27211	3898	131696	2.645994832041344
2440	28434	4268	132104	2.627325208466966
2441	27923	4799	131592	2.590765338393422
2442	25979	3998	132064	2.644286636539703
2443	27612	4549	132400	2.5891276864728194
2444	27542	3967	132288	2.623959000640615
2445	26941	3937	132496	2.5956907477820024
2446	26911	4088	131856	2.608917197452229
2447	26941	4508	132360	2.5206153846153847
2448	26540	46819	132256	2.5728643216080402
2449	27542	4749	132424	2.548848786558805
2450	27772	4719	132160	2.6006349206349206
2451	26309	4739	132480	2.6105799872530273
2452	27182	4348	132496	2.571249215317012
2453	26831	4228	132504	2.5761006289308175
2454	26300	4028	131544	2.64770523594053
2455	116019	4068	132072	2.6222791293213827
2456	44674	5330	131072	14.840579710144928
2457	61987	4789	132088	2.6340836012861737
2458	46257	5420	131072	14.840579710144928
2459	88016	4228	132328	2.6189258312020463
2460	71896	4418	132352	2.515970515970516
2461	20008	4889	131072	14.840579710144928
2462	23645	4949	131072	14.840579710144928
2463	18685	4920	131072	14.840579710144928
2464	32321	5149	131072	14.840579710144928
2465	7905	4959	131072	14.840579710144928
2466	26921	5280	131072	14.840579710144928
2467	25718	5470	131072	14.840579710144928
2468	36799	5189	131072	14.840579710144928
2469	10109	4979	131072	14.840579710144928
2470	15479	5380	131072	14.840579710144928
2471	9899	6673	131072	14.840579710144928
2472	10900	5791	131072	14.840579710144928
2473	18114	5100	131072	14.840579710144928
2474	15829	5089	131072	14.840579710144928
2475	73699	5380	131072	14.840579710144928
2476	10249	5991	131072	14.840579710144928
2477	27131	5570	131072	14.840579710144928
2478	20409	5049	131072	14.840579710144928
2479	30668	5140	131072	14.840579710144928
2480	20108	4909	131072	14.840579710144928
2481	7655	5189	131072	14.840579710144928
2482	13346	4979	131072	14.840579710144928
2483	27041	5170	131072	14.840579710144928
2484	36960	5089	131072	14.840579710144928
2485	31159	4939	131072	14.840579710144928
2486	14858	4889	131072	14.840579710144928
2487	37281	5029	131072	14.840579710144928
2488	46949	5470	131072	14.840579710144928
2489	47710	5210	131072	14.840579710144928
2490	5651	5200	131072	14.840579710144928
2491	27823	5430	131072	14.840579710144928
2492	27142	5099	131072	14.840579710144928
2493	10109	5481	131072	14.840579710144928
2494	6312	4819	131072	14.840579710144928
2495	5411	4779	131072	14.840579710144928
2496	5761	4789	131072	14.840579710144928
2497	18465	5010	131072	14.840579710144928
2498	48051	6443	131072	14.840579710144928
2499	8516	5421	131072	14.840579710144928
2500	36750	5781	131072	14.840579710144928
2501	7043	4769	131072	14.840579710144928
2502	5671	4729	131072	14.840579710144928
2503	6532	5000	131072	14.840579710144928
2504	24806	5039	131072	14.840579710144928
2505	38042	5240	131072	14.840579710144928
2506	25228	4859	131072	14.840579710144928
2507	13205	5100	131072	14.840579710144928
2508	33533	5130	131072	14.840579710144928
2509	19156	5050	131072	14.840579710144928
2510	38593	5019	131072	14.840579710144928
2511	36209	5189	131072	14.840579710144928
2512	34626	5340	131072	14.840579710144928
2513	12845	5029	131072	14.840579710144928
2514	23364	5300	131072	14.840579710144928
2515	20348	5090	131072	14.840579710144928
2516	21772	5310	131072	14.840579710144928
2517	10489	4990	131072	14.840579710144928
2518	29907	4979	131072	14.840579710144928
2519	19076	5030	131072	14.840579710144928
2520	32933	4969	131072	14.840579710144928
2521	22663	5099	131072	14.840579710144928
2522	22473	5220	131072	14.840579710144928
2523	32391	5130	131072	14.840579710144928
2524	19747	5140	131072	14.840579710144928
2525	34976	5631	131072	14.840579710144928
2526	97634	4879	132464	2.656290531776913
2527	94879	4389	132320	2.5940468651044966
2528	78659	4208	132440	2.568025078369906
2529	72988	4008	132432	2.640876853642811
2530	84670	4629	132272	2.5825977301387137
2531	75563	4549	132400	2.5648090169067
2532	55105	4077	131768	2.627325208466966
2533	40116	5090	131072	14.840579710144928
2534	24747	4809	131072	14.840579710144928
2535	18555	5079	131072	14.840579710144928
2536	6171	5200	131072	14.840579710144928
2537	23785	4939	131072	14.840579710144928
2538	8836	5220	131072	14.840579710144928
2539	6051	5130	131072	14.840579710144928
2540	44434	5470	131072	14.840579710144928
2541	34456	5400	131072	14.840579710144928
2542	36459	5460	131072	14.840579710144928
2543	37782	5510	131072	14.840579710144928
2544	22403	5370	131072	14.840579710144928
2545	6382	5120	131072	14.840579710144928
2546	34465	5290	131072	14.840579710144928
2547	21561	4919	131072	14.840579710144928
2548	21671	5981	131072	14.840579710144928
2549	20248	4860	131072	14.840579710144928
2550	27051	5180	131072	14.840579710144928
2551	5610	4749	131072	14.840579710144928
2552	29246	5089	131072	14.840579710144928
2553	19357	4859	131072	14.840579710144928
2554	24587	28123	131072	14.840579710144928
2555	19297	4939	131072	14.840579710144928
2556	26830	5060	131072	14.840579710144928
2557	6201	5491	131072	14.840579710144928
2558	21180	5009	131072	14.840579710144928
2559	6473	5510	131072	14.840579710144928
2560	31650	3417	132040	2.5552089831565814
2561	22753	3417	132448	2.5552089831565814
2562	22472	3417	131688	2.590765338393422
2563	22262	3427	132296	2.5842271293375396
2564	28323	4799	45153	4.2533748701973
2565	25308	3837	132056	2.598984771573604
2566	22904	3376	132504	2.5761006289308175
2567	22222	3396	132528	2.585858585858586
2568	21631	3397	132016	2.602287166454892
2569	40306	4278	82001	1.9486203615604187
2570	6963	3707	132376	0.997564539698003
2571	6462	3387	132278	0.997564539698003
2572	6693	3597	132309	0.997564539698003
2573	6793	3386	132375	0.997564539698003
2574	10871	3667	132521	0.997564539698003
2575	6843	3697	132104	0.997564539698003
2576	14467	7084	14679	14.371929824561404
2577	8617	3597	132144	0.997564539698003
2578	26870	3958	67337	3.075075075075075
2579	20199	6272	39972	6.224924012158055
2580	35497	3657	132199	0.997564539698003
2581	57159	3937	77769	2.7306666666666666
2582	102214	10860	132016	2.5552089831565814
2583	112152	11222	81905	1.8123893805309734
2584	37922	3557	132288	2.598984771573604
2585	15349	7133	14577	14.576512455516013
2586	43041	4078	79404	3.075075075075075
2587	24627	3567	131888	2.608917197452229
2588	31920	4980	76234	1.5645530939648586
2589	49353	3617	102568	1.3544973544973544
2590	25408	3557	132096	2.585858585858586
2591	55635	5581	73846	2.1683430386447857
2592	12183	21591	19861	13.837837837837839
2593	9798	26200	8917	20.79187817258883
2594	11211	6903	14549	14.173010380622838
2595	10920	6963	14557	14.840579710144928
2596	9658	6963	13928	14.52482269503546
2597	13446	6993	21590	9.990243902439024
2598	42220	3707	95885	1.4998169168802635
2599	25458	3977	77885	3.7716390423572745
2600	23715	3436	132016	2.5924050632911393
2601	23435	3436	132208	2.5696361355081554
2602	56758	3396	132056	2.5761006289308175
2603	23194	3697	132024	2.5584009993753902
2604	23895	3437	132240	2.5842271293375396
2605	22904	3546	132200	2.577721837633732
2606	22563	3537	132504	2.615581098339719
2607	36178	3547	132032	2.5552089831565814
2608	67979	6653	131800	2.5973367152821814
2609	68079	6332	131472	2.632390745501285
2610	22954	3516	131768	2.56
2611	24477	3536	132160	2.5761006289308175
2612	24647	3446	132552	2.587492103600758
2613	23474	3527	131728	2.571249215317012
2614	23103	3447	132184	2.587492103600758
2615	22723	3436	132216	2.5393676379417234
2616	23324	3466	132176	2.6006349206349206
2617	25147	3447	132048	2.602287166454892
2618	49333	8766	132376	2.598984771573604
2619	50034	8076	132064	2.615581098339719
2620	41479	4348	132312	2.6105799872530273
2621	40847	4138	131648	2.598984771573604
2622	56637	5781	131912	2.56
2623	57179	5550	132536	2.528395061728395
2624	28344	3497	132472	2.5891276864728194
2625	76825	6933	131784	2.603941513032422
2626	87586	8757	132000	2.644286636539703
2627	87756	8226	132360	2.6545690213869086
2628	27923	3637	132293	0.997564539698003
2629	44445	3496	132376	2.6172523961661343
2630	44865	3577	132440	2.561601000625391
2631	32502	3827	132024	2.5940468651044966
2632	22022	3416	131912	2.727030625832224
2633	39735	3537	132104	2.55202492211838
2634	38523	3416	132016	2.580970384373031
2635	65644	3437	131984	2.585858585858586
2636	22833	3427	132008	2.6172523961661343
2637	22683	3526	131992	2.590765338393422
2638	22773	3436	132368	2.5924050632911393
2639	23334	3437	132504	2.579345088161209
2640	22503	3456	132360	2.5648090169067
2641	50686	3526	132544	2.5393676379417234
2642	51197	3386	131960	2.6631989596879064
2643	27352	3366	131848	2.5552089831565814
2644	44955	3536	132136	2.5536159600997506
2645	37671	3487	132090	0.997564539698003
2646	75583	3417	131792	2.627325208466966
2647	72207	3587	132208	2.6528497409326426
2648	24577	3487	131896	2.528395061728395
2649	8576	3577	132180	0.997564539698003
2650	24597	3396	132232	2.590765338393422
2651	34865	3417	132336	2.5584009993753902
2652	33994	3406	132512	2.585858585858586
2653	22793	3426	132544	2.6055979643765905
2654	22613	3416	131800	2.623959000640615
2655	22853	3447	132016	2.580970384373031
2656	22803	3407	132472	2.585858585858586
2657	23024	3436	132040	2.5924050632911393
2658	23354	3436	132496	2.5440993788819877
2659	23134	3417	132536	2.571249215317012
2660	22974	3466	131776	2.6139119336311425
2661	22192	3407	132000	2.6256410256410256
2662	8737	3597	132303	0.997564539698003
2663	24887	3728	132712	2.6528497409326426
2664	22583	3436	132400	2.602287166454892
2665	44294	3677	66573	2.7072042300066093
2666	38352	3437	131960	2.6494178525226393
2667	36229	3416	132144	2.5891276864728194
2668	59302	6592	32559	6.7368421052631575
2669	114096	5280	66402	2.5472636815920398
2670	119766	6842	60500	2.936200716845878
2671	26871	4308	132376	2.6494178525226393
2672	31389	3707	65707	2.4380952380952383
2673	22492	3487	131976	2.6391752577319587
2674	31450	3497	67283	2.3299203640500568
2675	22733	3407	132200	2.6290115532734273
2676	123774	3997	132512	2.5696361355081554
2677	134434	3546	66374	2.6256410256410256
2678	123604	3416	132680	2.5842271293375396
2679	33784	3767	82493	2.109165808444902
2680	26089	3837	78839	2.919458303635068
2681	9869	5961	132055	0.997564539698003
2682	34345	6272	84392	2.2080862533692724
2683	30858	3787	82389	2.2443835616438355
2684	31139	3727	86162	2.2321525885558584
2685	6843	3447	131967	0.997564539698003
2686	61527	3757	82047	1.9598086124401914
2687	6763	3507	132085	0.997564539698003
2688	11061	3466	132222	0.997564539698003
2689	35557	3777	84716	2.105912596401028
2690	6622	3417	132234	0.997564539698003
2691	6542	3737	132186	0.997564539698003
2692	32402	3847	83766	2.1445026178010473
2693	10961	3417	132488	0.997564539698003
2694	36379	3707	87814	2.0697321879737243
2695	6673	3426	132084	0.997564539698003
2696	7624	3457	132150	0.997564539698003
2697	30377	3577	84520	2.4960390006093847
2698	6772	3417	132074	0.997564539698003
2699	6482	3417	132140	0.997564539698003
2700	6722	3437	132162	0.997564539698003
2701	6533	3426	132208	0.997564539698003
2702	20299	6482	37800	6.168674698795181
2703	9338	4268	132121	0.997564539698003
2704	24787	5050	53790	4.830188679245283
2705	6402	3376	132091	0.997564539698003
2706	10510	3908	132170	0.997564539698003
2707	11652	7243	132287	0.997564539698003
2708	36950	7284	74811	2.354022988505747
2709	6963	3527	132439	0.997564539698003
2710	9408	6151	132385	0.997564539698003
2711	46207	6222	67784	2.561601000625391
2712	7184	3597	132376	0.997564539698003
2713	28214	3476	71407	2.6105799872530273
2714	25748	3517	63314	2.8663400979706086
2715	24797	3597	62810	3.1195734958111196
2716	27442	3436	67004	2.6841415465268676
2717	22602	3427	65082	3.393537696768848
2718	27962	4338	60737	3.8605089538171535
2719	25829	6843	34188	5.184810126582279
2720	16771	6823	18996	13.08626198083067
2721	28875	5029	58500	3.319286871961102
2722	27182	4759	51484	4.899521531100478
2723	40406	4789	51517	2.850382741823243
2724	25278	3707	52282	5.6341127922971115
2725	20268	3988	65175	8.962800875273523
2726	16761	3788	61711	7.772296015180266
2727	15509	7735	62627	7.861804222648752
2728	28604	9558	55076	4.457018498367791
2729	26520	3527	68303	3.9271332694151484
2730	10600	5450	40762	12.84012539184953
2731	18595	4018	62941	7.816793893129771
2732	15740	3657	40961	7.148342059336824
2733	14657	3567	40908	7.211267605633803
2734	5521	7123	5148	64.0
2735	17593	3848	40667	7.529411764705882
2736	26450	4850	70158	2.9008498583569406
2737	2995	7173	4507	146.28571428571428
2738	17543	3747	40885	7.198594024604569
2739	28744	7174	6715	41.37373737373738
2740	47019	3537	40431	7.198594024604569
2741	79952	4689	73400	2.407995296884186
2742	16491	7074	30228	7.9073359073359075
2743	18525	3507	40592	7.275310834813499
2744	49644	4218	76774	3.0820165537998494
2745	52459	3757	63213	7.801904761904762
2746	51197	3587	76564	3.4682472480948348
2747	20138	4098	64365	5.769014084507043
2748	23054	5851	33343	6.2439024390243905
2749	32642	3637	73699	2.5362229102167184
2750	29275	3858	84817	2.515970515970516
2751	28163	4258	81774	3.480033984706882
2752	34455	3757	91078	2.2358078602620086
2753	28133	3597	88083	2.623959000640615
2754	10620	7294	15807	11.441340782122905
2755	47760	3857	60785	2.4468339307048983
2756	28874	6563	45806	3.4247491638795986
2757	27422	4318	58935	3.8898385565052234
2758	18094	6442	48855	5.298835705045279
2759	16361	6442	45979	6.15015015015015
2760	26360	4358	69883	3.768169273229071
2761	23204	7584	25407	6.7479406919275124
2762	8596	7304	4538	141.24137931034483
2763	54443	4127	80116	1.6286282306163022
2764	24236	6282	36028	5.075588599752169
2765	3226	7204	4801	64.0
2766	22001	5781	44108	4.471615720524017
2767	28233	4669	69460	2.902905740609497
2768	24366	4609	61871	4.952841596130592
2769	9478	7064	7737	29.467625899280577
2770	33593	4579	65594	2.9008498583569406
2771	12022	7194	8830	14.628571428571428
2772	25007	6543	36446	5.204574332909784
2773	23725	6833	31550	4.976913730255164
2774	29175	3477	68012	2.7018469656992083
2775	27432	3486	67219	2.8723702664796633
2776	20879	6984	25205	6.253435114503817
2777	17012	6964	21418	11.010752688172044
2778	42831	4939	53604	2.902905740609497
2779	38152	3657	91779	1.890170742962621
2780	14537	6894	20415	9.525581395348837
2781	21461	5741	42085	4.858837485172005
2782	28313	5270	52084	3.0589992531740107
2783	28474	5811	50007	4.442516268980477
2784	26089	6061	44517	4.623024830699774
2785	26110	5300	37597	3.6279893711248894
2786	27983	6432	39629	4.154158215010142
2787	30938	4037	67384	2.8074023303632627
2788	14617	6342	34704	10.014669926650367
2789	39294	4819	75278	2.49908480780964
2790	24075	6002	40829	3.8460093896713614
2791	25899	4539	68513	3.5463203463203463
2792	26370	4518	50644	3.9689922480620154
2793	34295	5270	48241	4.501098901098901
2794	24606	4689	65193	3.6867686768676866
2795	21521	31239	29778	7.301247771836007
2796	53351	5831	53179	4.29800629590766
2797	24436	6653	32481	4.976913730255164
2798	36048	6733	51904	3.37119341563786
2799	28324	5140	66669	3.0318282753515913
2800	30467	5691	48605	3.56794425087108
2801	6042	7334	5642	39.00952380952381
2802	27221	5751	48910	3.5098543273350473
